Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
230,3287512,1,8,0,4,7,10,0,4,5,10,3,No,0,0.97,0.96,0,No,No,No,Yes,No,Yes
231,3287758,1,12,0,11,21,31,2,10,14,18,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
232,3287769,0,8,0,3,4,5,1,2,3,3,0,No,0,1,1,0,No,No,No,Yes,No,Yes
233,3287835,1,8,0,1,2,2,0,1,1,1,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
234,3287863,39,8,0,0,0,0,2,11,17,26,0,No,0,0.21,0.32,0,No,No,No,Yes,No,Yes
235,3287909,0,,0,10,14,20,2,11,12,14,1,No,0,-99,-99,0,No,No,No,Yes,No,Yes
236,3288004,0,8,0,0,0,0,0,1,1,1,0,No,0,0.83,0.86,0,No,No,No,Yes,No,Yes
237,3288149,12,3,0,14,28,42,2,9,23,36,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
238,3288223,63,0,0,240,504,768,47,241,571,750,17,No,0,0,0,0,No,No,No,No,No,Yes
239,3288278,0,4,0,0,0,0,0,0,1,1,0,No,0,0.89,0.9,0,No,No,Yes,Yes,No,Yes
240,3288280,0,2,0,25,25,50,1,5,12,19,0,No,0,1,0.91,0,No,No,No,Yes,No,Yes
241,3288417,0,4,1,3,5,6,2,5,8,9,0,No,0,0.57,0.68,0,No,No,No,Yes,No,Yes
242,3288421,0,12,0,65,65,65,0,0,0,0,1,No,0,0.56,0.58,0,No,No,No,Yes,No,Yes
243,3288490,2,2,0,1,1,1,5,6,8,11,1,No,0,0.97,0.98,0,Yes,No,No,Yes,No,Yes
244,3288695,-271,8,0,8250,8250,19250,551,4294,7809,14128,1084,No,0,0,0,271,No,No,No,Yes,No,Yes
245,3288789,10,9,0,6,6,12,2,7,14,27,1,No,0,0.34,0.34,0,No,No,No,Yes,No,Yes
246,3288860,2,8,0,20,36,52,0,9,18,25,0,No,0,0.83,0.89,0,No,No,No,Yes,No,Yes
247,3288969,0,8,0,20,30,50,5,12,20,22,0,No,0,0.99,0.94,0,No,No,No,Yes,No,Yes
248,3289084,4,8,0,0,0,0,1,1,5,7,0,No,0,0.33,0.32,0,No,No,No,Yes,No,Yes
249,3289272,6,12,0,48,88,132,5,21,34,41,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
250,3289335,0,2,0,0,6,9,0,0,1,2,0,No,0,0.9,0.92,0,No,No,Yes,Yes,No,Yes
251,3289419,0,8,0,20,25,30,5,15,17,30,3,No,0,0.98,0.99,0,No,No,Yes,Yes,No,Yes
252,3289664,0,12,0,16,16,16,0,6,6,6,60,No,0,0.7,0.76,0,No,No,No,Yes,No,Yes
253,3289791,6,8,0,31,49,49,5,15,31,53,2,No,0,1,0.97,0,No,No,No,Yes,No,Yes
254,3289885,0,8,0,7,10,13,1,4,8,10,1,No,0,1,1,0,No,No,No,Yes,No,Yes
255,3289939,14,8,0,4,18,30,0,7,18,26,0,No,0,0.77,0.73,0,No,No,No,Yes,No,Yes
256,3290137,4,2,0,22,33,33,1,10,16,25,3,No,0,0.91,0.94,0,No,No,No,Yes,No,Yes
257,3290180,2,8,0,5,13,19,1,5,11,17,0,No,0,0.79,0.87,0,No,No,No,Yes,No,Yes
258,3290193,1,8,0,1,3,4,1,2,6,8,0,No,0,0.7,0.73,0,No,No,No,Yes,No,Yes
259,3290370,0,8,0,3,3,3,0,0,0,0,1,No,0,0.7,0.73,0,No,No,No,Yes,No,Yes
260,3290409,0,8,0,5,7,9,0,5,5,5,1,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
261,3290444,6,2,0,0,0,0,7,14,18,18,0,No,0,0.96,0.97,0,No,No,No,Yes,No,Yes
262,3290451,11,2,0,108,144,180,28,72,99,103,8,No,0,-99,-99,0,Yes,No,No,Yes,No,Yes
263,3290517,4,8,0,0,0,0,0,0,1,2,0,No,0,0.64,0.64,0,No,No,No,Yes,No,Yes
264,3290542,0,8,0,43,43,51,0,8,28,40,12,No,0,-99,-99,0,No,No,No,Yes,No,Yes
265,3290689,0,12,0,10,16,20,0,4,6,11,2,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
266,3291415,-1,2,0,8,24,33,12,42,70,72,0,No,0,0.98,0.99,1,No,No,No,Yes,No,Yes
267,3291559,6,8,0,0,0,0,2,7,23,41,0,No,0,1,0.92,0,No,No,No,Yes,No,Yes
268,3291683,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
269,3291783,6,8,0,5,5,5,0,0,3,6,1,No,0,0.75,0.7,0,No,No,No,Yes,No,Yes
270,3291831,1,8,0,22,22,28,1,4,16,23,0,No,0,0.46,0.55,0,No,No,No,Yes,No,Yes
271,3291955,0,9,0,2,3,3,0,1,1,2,1,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
272,3292044,16,8,0,15,30,45,5,18,45,69,0,No,0,0.97,0.95,0,No,No,No,Yes,No,Yes
273,3292072,0,8,0,25,39,53,7,19,30,55,1,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
274,3292074,1,2,0,1,1,2,1,1,1,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
275,3292118,9,2,0,8,24,40,0,24,57,85,0,No,0,0.73,0.76,0,No,No,No,Yes,No,Yes
276,3292186,0,8,0,5,5,7,0,0,3,6,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
277,3292327,4,2,12,0,0,0,4,6,6,16,0,No,0,0.69,0.74,0,Yes,No,No,Yes,No,Yes
278,3292332,0,,0,0,0,0,1,3,3,3,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
279,3292363,19,3,0,172,283,416,60,112,165,175,32,No,0,0.58,0.45,0,Yes,No,No,Yes,No,Yes
280,3292393,0,2,0,12,12,12,0,2,2,2,0,No,0,0.54,0.61,0,Yes,No,No,Yes,No,Yes
281,3292660,0,3,0,71,126,184,0,0,0,0,0,No,0,0.61,0.69,0,Yes,No,Yes,Yes,No,Yes
282,3292703,2,8,0,0,0,1,1,2,2,2,0,No,0,0.73,0.76,0,No,No,No,Yes,No,Yes
283,3292788,2,8,0,3,3,5,1,4,7,9,0,No,0,0.94,0.96,0,No,No,No,Yes,No,Yes
284,3293027,10,2,0,20,60,80,2,24,51,73,0,No,0,0.73,0.76,0,No,No,No,Yes,No,Yes
285,3293322,0,2,0,33,47,63,5,6,6,6,1,No,0,0.77,0.89,0,Yes,No,No,Yes,No,Yes
286,3293794,0,2,0,6,7,7,0,0,0,0,0,No,0,0.37,0.34,0,Yes,No,Yes,Yes,No,Yes
287,3293814,10,2,0,12,12,24,2,7,21,33,1,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
288,3293817,3,12,0,15,15,15,0,2,3,7,0,No,0,0.57,0.68,0,No,No,No,Yes,No,Yes
289,3294041,9,2,0,4,8,12,8,23,43,50,2,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
290,3294055,8,2,0,270,520,820,32,95,142,165,0,No,0,0.66,0.66,0,No,No,No,Yes,No,Yes
291,3294294,11,8,0,653,653,653,7,15,28,49,0,No,0,0.5,0.52,0,Yes,No,No,No,No,Yes
292,3294536,7,2,0,8,20,32,6,16,27,35,3,No,0,0.97,0.99,0,No,No,No,Yes,No,Yes
293,3294676,44,12,0,75,75,75,181,206,231,253,20,No,0,0.98,0.95,0,No,No,No,Yes,No,Yes
294,3294838,4,8,0,23,23,23,3,4,12,21,3,No,0,0.88,0.94,0,No,No,No,Yes,No,Yes
295,3294906,3,3,0,9,21,31,1,6,15,22,0,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
296,3294944,0,9,1,3,5,7,2,3,6,7,0,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
297,3294985,3,8,0,39,79,104,6,18,54,80,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
298,3294991,0,8,0,2,2,2,0,0,1,4,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
299,3295080,0,4,0,38,48,48,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
300,3295465,20,8,0,288,384,528,58,137,355,517,54,No,0,0.77,0.89,2,No,No,No,Yes,No,Yes
301,3295594,0,10,0,2,2,3,0,0,2,4,1,No,0,0.89,0.9,0,No,No,Yes,Yes,No,Yes
302,3295648,1,8,0,11,15,17,2,5,8,23,0,No,0,0.52,0.67,0,No,No,No,Yes,No,Yes
303,3295746,2,12,0,59,81,106,10,46,96,140,14,No,0,0.73,0.79,1,No,No,No,Yes,No,Yes
304,3295914,165,2,0,707,1031,1355,355,666,930,1301,313,No,0,0.85,0.87,0,No,No,No,Yes,No,Yes
305,3296010,4,8,0,0,0,0,2,2,3,3,0,No,0,0.93,0.86,0,No,No,Yes,Yes,No,Yes
306,3296128,9,8,0,53,102,153,19,54,97,100,0,No,0,0.94,0.8,0,No,No,No,Yes,No,Yes
307,3296205,2,8,0,1,3,4,0,1,2,4,2,No,0,0.56,0.68,0,No,No,No,Yes,No,Yes
308,3296304,0,8,0,22,38,54,1,13,22,32,3,No,0,0.36,0.44,0,No,No,No,Yes,No,Yes
309,3296326,0,8,0,26,34,50,2,13,29,35,0,No,0,1,0.88,0,No,No,No,Yes,No,Yes
310,3296407,2,2,18,5,8,20,4,18,28,39,0,No,0,0,0,0,No,No,No,Yes,No,Yes
311,3296414,0,8,0,20,44,62,1,13,28,52,4,No,0,0.85,0.88,0,No,No,No,Yes,No,Yes
312,3296482,0,8,0,15,23,31,5,11,16,27,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
313,3296548,0,8,0,20,20,30,0,6,15,21,0,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
314,3296558,2,8,0,14,22,31,4,12,20,28,0,No,0,0.8,0.86,0,No,No,No,Yes,No,Yes
315,3296688,14,8,0,21,36,56,7,21,45,65,8,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
316,3296772,2,8,0,21,33,48,5,18,24,35,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
317,3296822,0,10,0,2,2,3,0,1,1,1,0,No,0,0.89,0.9,0,No,No,Yes,Yes,No,Yes
318,3297072,6,2,0,0,0,0,1,1,1,1,0,No,0,0.95,0.95,0,Yes,No,No,Yes,No,Yes
319,3297079,0,2,0,2,2,2,3,11,16,16,0,No,0,0.92,0.92,0,No,No,No,Yes,No,Yes
320,3297099,0,8,0,4,6,9,2,3,3,3,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
321,3297143,2,2,0,6,6,6,1,1,1,1,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
322,3297624,-32,8,0,90,137,176,6,28,75,98,40,No,0,0.5,0.46,32,No,No,No,Yes,No,Yes
323,3297637,15,12,0,219,292,385,176,258,338,354,64,No,0,0.68,0.57,57,No,No,No,Yes,No,Yes
324,3297772,1,2,7,6,6,24,6,15,38,60,0,No,0,0.48,0.36,0,No,No,No,Yes,No,Yes
325,3297835,5,4,0,48,80,112,21,47,75,103,0,No,0,0.57,0.68,0,No,No,No,Yes,No,Yes
326,3297855,20,2,0,40,80,120,5,39,66,85,4,No,0,1,1,0,No,No,No,Yes,No,Yes
327,3298007,11,2,0,21,42,63,4,23,57,108,1,No,0,0.97,0.97,0,No,No,No,Yes,No,Yes
328,3298080,0,4,0,1,1,1,0,0,0,0,1,No,0,0.56,0.58,0,No,No,No,Yes,No,Yes
329,3298106,2,12,0,1,1,1,4,4,5,5,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,Yes
330,3298109,0,2,0,65,65,65,0,0,0,0,0,No,0,0.92,0.91,0,Yes,No,No,Yes,No,Yes
331,3298147,24,8,5,26,42,58,19,32,46,63,12,No,0,0.79,0.86,0,No,No,No,Yes,No,Yes
332,3298267,8,2,0,20,60,80,17,53,94,121,5,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
333,3298399,0,8,0,4,6,7,1,3,4,6,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
334,3298415,1,2,0,2,3,5,1,3,4,4,0,No,0,0.98,0.95,0,No,No,No,Yes,No,Yes
335,3298446,10,8,0,12,12,24,2,8,14,21,0,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
336,3298495,17,8,0,17,17,31,4,9,29,46,3,No,0,0.97,0.91,0,No,No,No,Yes,No,Yes
337,3298504,18,8,0,228,378,498,43,135,286,428,43,No,0,0.94,0.94,0,No,No,No,Yes,No,Yes
338,3298508,0,8,26,27,54,81,12,31,61,89,0,No,0,0.79,0.87,0,No,No,No,Yes,No,Yes
339,3298537,3,8,0,4,8,12,3,6,14,22,2,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
340,3298540,0,8,0,19,38,57,2,9,27,42,4,No,0,0.1,0.17,0,No,No,No,Yes,No,Yes
341,3298646,2,8,0,40,80,110,15,43,72,75,22,No,0,0.83,0.86,0,No,No,Yes,Yes,No,Yes
342,3298803,1,2,0,27,42,57,7,35,63,83,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
343,3298841,1,2,0,1,2,2,1,1,4,4,0,No,0,1,0.99,0,No,No,Yes,Yes,No,Yes
344,3298914,3,2,0,0,2,3,0,3,3,3,0,No,0,1,1,0,No,No,No,Yes,No,Yes
345,3298955,24,8,0,0,0,0,2,4,11,21,0,No,0,0.41,0.46,0,No,No,No,Yes,No,Yes
346,3299070,8,4,0,65,117,173,17,41,63,75,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,Yes
347,3299076,5,2,0,0,0,0,0,0,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
348,3299147,14,4,1,100,100,100,3,24,54,78,0,No,0,0.98,0.96,0,No,No,No,Yes,No,Yes
349,3299273,5,8,4,3,3,3,2,4,12,20,1,No,0,0.97,0.97,0,No,No,No,Yes,No,Yes
350,3299487,4,8,0,32,52,72,5,13,37,52,0,No,0,0.66,0.67,0,No,No,No,Yes,No,Yes
351,3299581,6,8,0,5,15,23,2,9,16,16,3,No,0,0.83,0.86,0,No,No,No,Yes,No,Yes
352,3299692,4,2,0,0,0,0,0,1,1,3,0,No,0,0.92,0.96,0,No,No,No,Yes,No,Yes
353,3299735,6,8,0,20,48,64,1,12,25,44,0,No,0,0.85,0.84,0,No,No,No,Yes,No,Yes
354,3299776,18,2,0,18,63,99,13,29,61,93,6,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
355,3299889,0,4,0,17,17,17,0,0,30,60,1,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
356,3299906,17,8,0,16,32,48,7,20,39,69,7,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
357,3300258,0,,0,0,0,0,1,2,2,3,1,No,0,-99,-99,0,No,No,No,No,No,Yes
358,3300283,6,8,0,27,48,69,9,26,46,61,9,No,0,0.73,0.73,0,No,No,No,Yes,No,Yes
359,3300314,3,12,0,60,80,100,10,35,84,114,12,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
360,3300379,0,12,0,9,9,9,1,3,4,6,1,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
361,3300515,39,8,6,19,35,53,56,154,222,225,26,No,0,0.78,0.75,0,No,No,No,Yes,No,Yes
362,3300947,0,0,0,60,60,60,0,0,0,0,1,No,0,0,0,0,Yes,No,No,Yes,No,Yes
363,3301320,0,12,0,15,15,15,2,12,29,38,1,No,0,0.46,0.4,0,No,No,No,Yes,No,Yes
364,3301461,0,8,0,5,7,9,2,3,9,14,0,No,0,0.18,0.33,0,No,No,No,Yes,No,Yes
365,3301881,0,2,0,3,3,3,0,0,0,0,0,No,0,0,0,0,Yes,No,Yes,Yes,No,Yes
366,3302018,15,2,0,10,20,40,1,2,33,40,0,No,0,1,1,0,No,No,No,Yes,No,Yes
367,3302117,32,16,0,76,127,179,3,79,80,84,10,No,0,0.66,0.64,0,Yes,No,No,Yes,No,Yes
368,3302262,25,8,19,20,36,54,5,22,44,76,0,No,0,0.73,0.76,0,No,No,No,Yes,No,Yes
369,3302285,-3,8,3,8,12,16,5,11,14,17,0,No,0,0.73,0.76,3,No,No,No,Yes,No,Yes
370,3302318,10,8,1,31,52,62,21,23,27,50,12,No,0,0.99,0.96,0,No,No,No,Yes,No,Yes
371,3302554,5,4,15,6,21,42,9,20,35,52,6,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
372,3302636,2,2,0,1,3,4,0,2,3,8,0,No,0,0.66,0.66,0,No,No,No,Yes,No,Yes
373,3302664,2,2,0,4,8,10,4,12,18,24,0,No,0,0.79,0.87,0,No,No,No,Yes,No,Yes
374,3302754,3,9,0,0,5,5,4,5,15,25,0,No,0,1,1,0,No,No,No,Yes,No,Yes
375,3302761,3,9,0,42,62,82,8,26,63,80,24,No,0,0.7,0.66,1,No,No,Yes,Yes,No,Yes
376,3302809,24,3,0,48,72,96,18,44,47,48,8,No,0,0.41,0.46,0,Yes,No,Yes,Yes,No,Yes
377,3302868,21,12,0,0,5,16,0,5,5,5,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
378,3303310,1,8,0,2,4,6,4,9,21,34,0,No,0,0.74,0.81,0,No,No,No,Yes,No,Yes
379,3303389,0,9,0,6,10,12,4,5,11,14,0,No,0,0.93,0.78,0,No,No,No,Yes,No,Yes
380,3303541,1,10,0,3,4,5,1,2,5,5,0,No,0,0.89,0.9,0,No,No,No,Yes,No,Yes
381,3303593,0,2,0,5,7,10,2,5,8,8,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
382,3303711,27,8,0,159,228,297,29,82,147,214,33,No,0,0.1,0.17,0,No,No,No,Yes,No,Yes
383,3303757,0,12,0,3,3,4,0,3,3,3,0,No,0,0.57,0.68,0,No,No,No,Yes,No,Yes
384,3303811,10,2,0,0,0,0,3,14,16,19,0,No,0,0.33,0.32,0,Yes,No,No,Yes,No,Yes
385,3303894,1,9,0,2,4,6,2,3,4,8,0,No,0,0.95,0.89,0,No,No,No,Yes,No,Yes
386,3304147,2,8,0,0,0,1,1,1,2,2,2,No,0,1,1,0,No,No,No,Yes,No,Yes
387,3304374,2,9,0,2,4,5,0,1,3,3,2,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
388,3304671,7,2,0,0,0,0,0,0,0,0,0,No,0,0.53,0.53,0,Yes,No,No,Yes,No,Yes
389,3304699,2,2,0,2,5,8,2,2,2,2,0,No,0,0.85,0.64,0,No,No,No,Yes,No,Yes
390,3304905,250,8,0,600,600,1000,51,353,853,1376,90,No,0,0.06,0.21,0,No,No,No,Yes,No,Yes
391,3304994,30,8,0,40,40,40,89,168,189,206,2,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
392,3305031,53,8,0,150,294,463,33,152,372,452,0,No,0,0.94,0.96,0,No,No,No,Yes,No,Yes
393,3305154,-8,14,1,150,234,334,18,99,189,272,21,No,0,0.65,0.71,9,No,No,No,Yes,No,Yes
394,3305188,170,14,155,448,900,1260,697,921,1034,1126,791,No,0,0.57,0.65,25,No,No,No,Yes,No,Yes
395,3305197,33,2,14,119,214,302,32,94,182,267,19,No,0,0.83,0.69,0,No,No,Yes,Yes,No,Yes
396,3305218,6,4,0,0,0,0,0,0,1,2,0,No,0,0.95,0.77,0,Yes,No,No,Yes,No,Yes
397,3305457,0,2,0,5,9,13,0,0,0,0,0,No,0,0.83,0.85,0,No,No,No,Yes,No,Yes
398,3305578,1,8,0,112,187,247,28,75,98,153,0,No,0,0.9,0.94,0,No,No,No,Yes,No,Yes
399,3305600,8,8,0,3,16,26,8,41,60,70,7,No,0,1,1,0,No,No,Yes,Yes,No,Yes
400,3305659,0,2,0,6,8,12,4,7,17,19,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
401,3305668,11,8,0,30,60,90,8,26,26,29,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
402,3305701,9,2,9,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,Yes
403,3305703,0,2,0,5,20,20,0,0,0,0,1,No,0,0.79,0.86,0,Yes,No,No,Yes,No,Yes
404,3305712,0,12,0,16,26,26,5,12,25,35,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
405,3305830,7,2,0,0,0,0,0,1,3,3,1,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
406,3305919,443,4,0,1552,1552,3104,183,569,946,1241,270,No,0,0.98,0.96,0,No,No,No,Yes,No,Yes
407,3305974,26,2,0,12,36,66,16,28,41,51,2,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
408,3306062,2,8,0,5,11,11,1,3,8,14,0,No,0,0.98,0.99,0,No,No,No,Yes,No,Yes
409,3306082,7,8,0,14,28,42,4,21,48,66,5,No,0,0.86,0.77,0,No,No,No,Yes,No,Yes
410,3306159,116,8,125,730,1410,2120,220,731,1401,2208,126,No,0,0.86,0.71,0,No,No,No,Yes,No,Yes
411,3306224,4,8,0,0,1,3,0,0,3,4,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
412,3306442,11,9,0,53,97,152,21,41,83,124,0,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
413,3306625,1,2,0,2,2,2,0,0,2,2,0,No,0,0,0.01,0,Yes,No,No,Yes,No,Yes
414,3306902,7,4,0,72,120,144,42,86,133,161,0,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
415,3306925,2,2,0,0,0,0,9,19,39,45,1,No,0,0.97,0.94,0,No,No,No,Yes,No,Yes
416,3306933,0,3,0,9,13,18,2,2,2,2,0,No,0,0.58,0.45,0,No,No,No,Yes,No,Yes
417,3307133,1,8,0,32,56,80,7,26,40,60,7,No,0,0.87,0.8,0,No,No,No,Yes,No,Yes
418,3307151,17,8,0,32,64,96,5,24,49,76,6,No,0,0.85,0.8,0,No,No,No,Yes,No,Yes
419,3307197,165,11,52,480,1020,1560,139,563,1248,1771,179,No,0,0.85,0.8,0,No,No,No,Yes,No,Yes
420,3307248,1,2,0,4,6,9,2,5,7,11,0,No,0,0.99,0.97,0,No,No,No,Yes,No,Yes
421,3307279,10,2,0,33,61,82,9,23,40,77,0,No,0,0.95,0.96,0,No,No,No,Yes,No,Yes
422,3307313,1,2,0,2,3,4,1,1,3,3,0,No,0,0.15,0.1,0,No,No,No,Yes,No,Yes
423,3307344,0,10,0,6,10,13,2,6,8,8,0,No,0,0.89,0.9,0,No,No,No,Yes,No,Yes
424,3307350,2,2,0,7,7,7,2,4,5,5,0,No,0,0.95,0.97,0,No,No,No,Yes,No,Yes
425,3307359,4,12,0,0,2,3,0,2,2,3,1,No,0,1,1,0,No,No,No,Yes,No,Yes
426,3307435,0,8,0,12,16,20,4,8,11,14,0,No,0,0.8,0.79,0,No,No,No,Yes,No,Yes
427,3307562,12,2,0,6,18,24,0,5,5,5,0,No,0,0.88,0.83,0,No,No,No,Yes,No,Yes
428,3307569,3,2,0,3,3,3,1,2,3,3,0,No,0,0.21,0.34,0,No,No,No,Yes,No,Yes
429,3307697,8,4,0,2,8,12,3,10,22,24,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
430,3307706,0,4,0,6,6,6,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
431,3308062,0,2,0,50,50,50,0,0,0,0,0,No,0,0.68,0.75,0,Yes,No,Yes,Yes,No,Yes
432,3308071,7,8,0,5,10,10,3,14,25,37,2,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
433,3308108,2,9,0,0,0,0,0,0,0,1,0,No,0,0.93,0.78,0,No,No,No,Yes,No,Yes
434,3308125,11,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
435,3308180,3,2,0,4,12,16,0,7,11,21,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
436,3308251,2,2,0,4,10,16,2,7,16,22,0,No,0,0.99,0.96,0,No,No,No,Yes,No,Yes
437,3308386,8,8,0,8,8,16,4,13,32,47,8,No,0,0.64,0.5,0,No,No,No,Yes,No,Yes
438,3308473,547,8,233,2000,2500,3100,720,1630,1927,3002,547,No,0,0.99,0.99,2,No,No,No,Yes,No,Yes
439,3308501,7,2,0,6,12,18,1,8,9,9,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
440,3308516,0,3,0,9,9,9,4,16,16,16,0,No,0,0.58,0.45,0,Yes,No,No,Yes,No,Yes
441,3308522,5,2,0,0,0,0,0,0,0,0,1,No,0,0.88,0.94,0,Yes,No,No,Yes,No,Yes
442,3308526,0,2,0,6,8,8,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,Yes,Yes,No,Yes
443,3308978,0,12,0,59,59,59,17,41,63,80,0,No,0,0.94,0.87,0,No,No,No,Yes,No,Yes
444,3309096,3,8,0,12,30,45,3,9,22,28,0,No,0,0.68,0.49,0,No,No,No,Yes,No,Yes
445,3309098,1,9,0,2,3,4,1,3,4,4,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
446,3309109,15,8,7,117,198,270,15,81,159,233,31,No,0,0.41,0.46,0,No,No,No,Yes,No,Yes
447,3309192,1,8,0,0,0,0,0,0,0,1,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
448,3309208,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,Yes
449,3309305,1,2,0,50,70,90,14,37,74,111,13,No,0,0.54,0.58,0,No,No,No,No,No,Yes
450,3309374,0,3,0,10,10,10,0,0,0,0,0,No,0,0.41,0.46,0,Yes,No,No,Yes,No,Yes
451,3309594,17,8,0,50,90,140,17,55,78,114,19,No,0,0.41,0.46,0,No,No,No,Yes,No,Yes
452,3309606,5,8,0,7,13,19,2,6,14,19,0,No,0,1,1,0,No,No,No,Yes,No,Yes
453,3309636,0,8,0,7,7,7,0,3,8,11,1,No,0,0.34,0.65,0,No,No,No,Yes,No,Yes
454,3309734,49,12,12,628,1028,1428,128,430,876,1421,101,No,0,0.72,0.81,1,No,No,Yes,Yes,No,Yes
455,3309771,1,8,0,8,20,24,2,5,12,22,2,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
456,3309856,-87,8,2,645,1108,1617,94,428,819,1105,52,No,0,0.73,0.7,89,No,No,No,Yes,No,Yes
457,3310060,0,2,0,2,2,2,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,Yes
458,3310191,0,,0,0,0,0,0,0,0,0,46,No,0,-99,-99,0,No,No,No,Yes,No,Yes
459,3310298,0,0,0,60,95,114,0,0,0,0,1,No,0,0,0,0,No,No,Yes,Yes,No,Yes
460,3310375,1,8,0,12,18,30,2,10,13,25,0,No,0,0.18,0.33,0,No,No,No,Yes,No,Yes
461,3310585,21,2,0,48,72,96,29,58,97,99,6,No,0,0.99,0.99,0,No,No,Yes,Yes,No,Yes
462,3310589,1,12,0,8,14,19,1,7,11,15,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
463,3310700,1,8,0,12,20,24,4,10,12,18,2,No,0,0.97,0.97,0,No,No,No,Yes,No,Yes
464,3310776,0,12,0,16,28,38,0,6,13,22,0,No,0,0.66,0.67,0,No,No,No,Yes,No,Yes
465,3310858,0,8,0,1,2,3,0,1,2,3,2,No,0,0.79,0.86,0,No,No,No,Yes,No,Yes
466,3311337,8,4,0,5,10,20,0,3,12,28,0,No,0,0.87,0.91,0,No,No,No,Yes,No,Yes
